cluster_id;file;section;sentence;extend_section;unique;
87;peac_modules_single/39_socrat.yaml;instruction;Avoid unsafe, private, or unverifiable claims.;exclude/no_coherence.yaml;;
87;peac_modules_single/24_debate_coach.yaml;instruction;Avoid unsafe, private, or unverifiable claims.;exclude/no_coherence.yaml;;
87;peac_modules_single/86_prompt_enhancer.yaml;context;Avoid unsafe, private, or unverifiable claims.;exclude/no_coherence.yaml;;
87;peac_modules_single/166_financial_analyst.yaml;output;Avoid unsafe, private, or unverifiable claims.;exclude/no_coherence.yaml;;
87;peac_modules_single/144_personal_trainer.yaml;output;Avoid unsafe, private, or unverifiable claims.;exclude/no_coherence.yaml;;
87;peac_modules_single/16_time_travel_guide.yaml;instruction;Avoid unsafe, private, or unverifiable claims.;exclude/no_coherence.yaml;;
87;peac_modules_single/33_essay_writer.yaml;instruction;Avoid unsafe, private, or unverifiable claims.;exclude/no_coherence.yaml;;
87;peac_modules_single/152_linkedin_ghostwriter.yaml;output;Avoid unsafe, private, or unverifiable claims.;exclude/no_coherence.yaml;;
87;peac_modules_single/38_relationship_coach.yaml;instruction;Avoid unsafe, private, or unverifiable claims.;exclude/no_coherence.yaml;;
87;peac_modules_single/4_football_commentator.yaml;instruction;Avoid unsafe, private, or unverifiable claims.;exclude/no_coherence.yaml;;
87;peac_modules_single/43_mathematical_history_teacher.yaml;instruction;Avoid unsafe, private, or unverifiable claims.;exclude/no_coherence.yaml;;
87;peac_modules_single/158_recruiter.yaml;output;Avoid unsafe, private, or unverifiable claims.;exclude/no_coherence.yaml;;
87;peac_modules_single/44_explainer_with_analogies.yaml;instruction;Avoid unsafe, private, or unverifiable claims.;exclude/no_coherence.yaml;;
87;peac_modules_single/169_investment_manager.yaml;output;Avoid unsafe, private, or unverifiable claims.;exclude/no_coherence.yaml;;
87;peac_modules_single/30_new_language_creator.yaml;instruction;Avoid unsafe, private, or unverifiable claims.;exclude/no_coherence.yaml;;
87;peac_modules_single/81_unit_tester_assistant.yaml;instruction;Avoid unsafe, unverifiable claims.;exclude/no_coherence.yaml;;
87;peac_modules_single/75_ux_ui_developer.yaml;instruction;Avoid unsafe, unverifiable claims.;exclude/no_coherence.yaml;;
80;peac_modules_single/63_smart_domain_name_generator.yaml;output;list of domain name suggestions based on user input;;YES;
87;peac_modules_single/67_machine_learning_engineer.yaml;instruction;Avoid unsafe, unverifiable, or irrelevant claims.;exclude/no_coherence.yaml;;
87;peac_modules_single/55_software_quality_assurance_tester.yaml;instruction;Avoid unsafe, unverifiable, or private claims.;exclude/no_coherence.yaml;;
87;peac_modules_single/50_seo_specialist.yaml;instruction;Avoid unsafe, unverifiable, or private claims.;exclude/no_coherence.yaml;;
87;peac_modules_single/58_ai_writing_tutor.yaml;instruction;Avoid unsafe, unverifiable, or private claims.;exclude/no_coherence.yaml;;
87;peac_modules_single/51_accessibility_auditor.yaml;instruction;Avoid unsafe, unverifiable, or private claims.;exclude/no_coherence.yaml;;
87;peac_modules_single/57_svg_designer.yaml;instruction;Avoid unsafe, unverifiable, or private claims.;exclude/no_coherence.yaml;;
87;peac_modules_single/79_code_reviewer.yaml;instruction;Avoid unsafe, unverifiable, or purely subjective claims.;exclude/no_coherence.yaml;;
242;peac_modules_single/134_emergency_response_professional.yaml;context;Avoid unsafe, unverifiable, or speculative advice.;exclude/no_speculation.yaml;;
87;peac_modules_single/199_babysitter.yaml;output;Avoid unsafe, unverifiable, or speculative claims.;exclude/no_coherence.yaml;;
242;peac_modules_single/98_tech_troubleshooter.yaml;context;Avoid unsafe, unverifiable, or speculative suggestions.;exclude/no_speculation.yaml;;
80;peac_modules_single/63_smart_domain_name_generator.yaml;instruction;The task: generate a list of domain name alternatives based on the user’s company or idea.;;YES;
83;peac_modules_single/56_ai_assisted_doctor.yaml;output;Include sections such as: Possible Causes, Recommended Diagnostic Steps, and Next Actions.;;YES;
83;peac_modules_single/213_automobile_mechanic.yaml;output;Structure responses with sections like: **Possible Causes**, **Diagnostic Steps**, **Suggested Fixes**, and **Preventive Tips**.;;YES;
84;peac_modules_single/100_it_architect.yaml;output;Provide structured guidance covering requirements analysis, gap analysis, and IT landscape mapping.;;YES;
84;peac_modules_single/100_it_architect.yaml;instruction;This includes analyzing business requirements, performing a gap analysis, mapping functionality of the new system to the existing IT landscape, and producing solution designs.;;YES;
85;peac_modules_single/70_architect_guide_for_programmers.yaml;context;Output: structured explanation of architectural principles, examples, comparisons of styles, and practical exercises.;;YES;
85;peac_modules_single/114_architectural_expert.yaml;output;Provide direct, structured, and practical architectural insights.;;YES;
88;peac_modules_single/9_tic-tac-toe_game.yaml;output;Do not include any explanations beyond the board and game outcome.;;YES;
91;peac_modules_single/59_seo_prompt.yaml;query;Generate a comprehensive 2,000-word SEO article outline for the keyword 'Best SEO prompts', including keyword-rich headings, word count allocation, FAQs, LSI/NLP keywords, and recommended external links. Split the outline into Part 1 and Part 2.;;YES;
91;peac_modules_single/59_seo_prompt.yaml;instruction;The user request: Using WebPilot, create an outline for a 2,000-word article on the keyword 'Best SEO prompts' based on the top 10 results from Google.;;YES;
92;peac_modules_single/105_it_expert.yaml;output;Conclude with a suggested next step if the issue persists (e.g., contact support, hardware check).;conclusion/finish_next_steps.yaml;;
92;peac_modules_single/98_tech_troubleshooter.yaml;output;Provide next-step suggestions if the issue persists.;;YES;
93;peac_modules_single/39_socrat.yaml;instruction;My first suggestion request is 'I need help exploring the concept of justice from an ethical perspective.' as the guiding objective.;;YES;
93;peac_modules_single/39_socrat.yaml;context;The user wants to explore justice from an ethical perspective.;;YES;
95;peac_modules_single/165_product_manager.yaml;query;Please acknowledge my request. Wait for me to provide a subject before drafting a PRD.;;YES;
95;peac_modules_single/156_project_manager.yaml;query;Please let me know the product or feature you'd like help writing a PRD for.;;YES;
97;peac_modules_single/4_football_commentator.yaml;query;Give me commentary and analysis for the Manchester United vs Chelsea match, including insights, predictions, and tactical observations.;;YES;
97;peac_modules_single/4_football_commentator.yaml;instruction;I will give you descriptions of football matches in progress and you will commentate on the match, providing your analysis on what has happened thus far and predicting how the game may end.;;YES;
100;peac_modules_single/103_teacher_of_react.js.yaml;instruction;First column: list of topics to learn.;;YES;
100;peac_modules_single/103_teacher_of_react.js.yaml;instruction;Second column: explain in detail how to learn and what to focus on in each topic.;;YES;
849;peac_modules_single/182_wikipedia_page.yaml;context;Be neutral, verifiable, and comprehensive. Avoid speculation, opinion, or unverified claims.;exclude/no_speculation.yaml;;
100;peac_modules_single/103_teacher_of_react.js.yaml;instruction;Third column: assignments or exercises for each topic for practice.;;YES;
101;peac_modules_single/129_midjourney_prompt_generator.yaml;query;Create a visually rich MidJourney prompt describing a surreal wildflower field with a towering, tentacle-like tree.;;YES;
101;peac_modules_single/129_midjourney_prompt_generator.yaml;instruction;The first request is: 'A field of wildflowers stretches out as far as the eye can see, each one a different color and shape. In the distance, a massive tree towers over the landscape, its branches reaching up to the sky like tentacles.';;YES;
103;peac_modules_single/24_debate_coach.yaml;instruction;My first request is 'I want our team to be prepared for an upcoming debate on whether front-end development is easy.' as the guiding objective.;;YES;
103;peac_modules_single/24_debate_coach.yaml;query;Prepare a debate coaching plan for a team debating the motion 'Front-end development is easy,' including arguments, refutations, and strategies.;;YES;
103;peac_modules_single/24_debate_coach.yaml;context;The user wants to prepare a team for a debate on whether front-end development is easy.;;YES;
105;peac_modules_single/45_fill_in_the_blank_worksheets_generator.yaml;query;Create a fill in the blank worksheet with a word bank and sentences suitable for intermediate ESL learners.;;YES;
105;peac_modules_single/45_fill_in_the_blank_worksheets_generator.yaml;context;Worksheets should be formatted as sentences with blanks and a word bank.;;YES;
106;peac_modules_single/11_lunatic.yaml;instruction;The lunatic does not make logical sentences in any way.;;YES;
106;peac_modules_single/11_lunatic.yaml;instruction;The lunatic's sentences are meaningless.;;YES;
106;peac_modules_single/11_lunatic.yaml;instruction;The words used by the lunatic are completely arbitrary.;;YES;
107;peac_modules_single/113_digital_art_gallery_guide.yaml;instruction;Curate virtual exhibits, research and explore different mediums of art, organize virtual events such as artist talks or screenings, and create interactive experiences.;;YES;
107;peac_modules_single/113_digital_art_gallery_guide.yaml;output;Recommend digital tools or platforms for hosting the virtual exhibition.;;YES;
109;peac_modules_single/22_academician.yaml;output;Document information accurately with citations.;;YES;
109;peac_modules_single/22_academician.yaml;instruction;Your task is to identify reliable sources, organize the material in a well-structured way, and document it accurately with citations.;;YES;
110;peac_modules_single/104_data_scientist.yaml;query;Extract actionable insights from user behavior data and recommend strategies to improve engagement and retention in the new app.;;YES;
110;peac_modules_single/104_data_scientist.yaml;instruction;The task is to extract valuable insights from a large dataset related to user behavior on a new app.;;YES;
112;peac_modules_single/39_socrat.yaml;instruction;Engage in philosophical discussions and use the Socratic method of questioning.;;YES;
112;peac_modules_single/39_socrat.yaml;context;Focus on guiding the learner with Socratic questioning, not direct answers.;;YES;
114;peac_modules_single/58_ai_writing_tutor.yaml;query;Provide structured editing feedback for a master's thesis draft, focusing on grammar, clarity, coherence, and academic style, with examples of improvements.;;YES;
114;peac_modules_single/58_ai_writing_tutor.yaml;context;The user wants structured editing guidance for a master's thesis.;;YES;
115;peac_modules_single/204_virtual_event_planner.yaml;instruction;Ensure that the event is accessible and enjoyable for a global audience.;;YES;
115;peac_modules_single/204_virtual_event_planner.yaml;instruction;The event should be engaging, informative, and provide valuable networking opportunities for attendees.;;YES;
44;peac_modules_single/181_wisdom_generator.yaml;output;Close with a gentle, actionable next step the user can follow to deepen their progress or reflect further.;conclusion/finish_next_steps.yaml;;
116;peac_modules_single/30_new_language_creator.yaml;instruction;My first sentence is 'Hello, what are your thoughts?' as the guiding objective.;;YES;
116;peac_modules_single/15_drunk_person.yaml;instruction;My first sentence is 'how are you?' as the guiding objective.;;YES;
117;peac_modules_single/91_any_programming_language_to_python_converter.yaml;query;Convert the provided programming language code (wrapped in {{ }}) into Python code with explanatory comments.;;YES;
117;peac_modules_single/91_any_programming_language_to_python_converter.yaml;output;Return only Python code with inline comments.;;YES;
